Temp(C),Temp (K),ftmprt,sr,xi,xs,ak1,Inter-S,Inter-E,delt,Portions
10.5,283.5,10.16155203,25888.44549,0.999961374,1.308519026,0.046241864,0.683554998,0.711796497,0,33.39226018
8.3,281.3,6.774831141,875.5315093,0.99885914,1.665081645,0.032405429,0.711796497,0.742192946,0,33.39226018
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.742192946,0.772890334,0,33.39226018
6.6,279.6,4.121316166,61.64031779,0.984035841,2.011100171,0.024526227,0.772890334,0.802889562,0,33.39226018
5.7,278.7,2.703408683,14.93053856,0.937227483,2.224587431,0.021133977,0.802889562,0.83262042,0,33.39226018
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.83262042,0.861773047,0,33.39226018
5.3,278.3,2.070283866,7.927073028,0.887981201,2.327095055,0.019774882,0.861773047,0.890464992,0,33.39226018
5.4,278.4,2.228735632,9.288115058,0.902800465,2.301005684,0.020106594,0.890464992,0.91854294,0,33.39226018
5.4,278.4,2.228735632,9.288115058,0.902800465,2.301005684,0.020106594,0.91854294,0.946061973,0,33.39226018
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.946061973,0.972622077,0,33.39226018
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.972622077,0.998608225,0,33.39226018
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.998608225,1.023550976,0.975892415,34.36815259
4.3,277.3,0.479480707,1.615235404,0.617625244,2.605989567,0.016733286,0.047658561,0.090111665,0,34.36815259
5,278,1.594244604,4.924607639,0.831212451,2.407268616,0.018810871,0.090111665,0.133292001,0,34.36815259
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.133292001,0.176830876,0,34.36815259
6,279,3.177060932,23.97618226,0.959961855,2.15086331,0.022211476,0.176830876,0.22019369,0,34.36815259
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.22019369,0.264866483,0,34.36815259
7.8,280.8,5.997720798,402.5103447,0.997521749,1.759744342,0.029866575,0.264866483,0.308853228,0,34.36815259
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.308853228,0.352308788,0,34.36815259
9,282,7.858156028,2586.746089,0.999613563,1.541554679,0.036308807,0.352308788,0.39471438,0,34.36815259
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.39471438,0.435696965,0,34.36815259
10.3,283.3,9.855841864,19069.43106,0.999947563,1.337294354,0.044781277,0.435696965,0.475180977,0,34.36815259
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.475180977,0.512095788,0,34.36815259
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.512095788,0.547420029,0,34.36815259
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.547420029,0.582190559,0,34.36815259
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.582190559,0.616509876,0,34.36815259
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.616509876,0.650037628,0,34.36815259
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.650037628,0.682852757,0,34.36815259
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.682852757,0.715080338,0,34.36815259
4.8,277.8,1.276313895,3.583406538,0.781821667,2.462346456,0.018193357,0.715080338,0.746581549,0,34.36815259
4.6,277.6,0.957925072,2.60628301,0.722706178,2.518766568,0.017595269,0.746581549,0.777490894,0,34.36815259
3.7,276.7,-0.480520419,0.618461449,0.382129243,2.790219414,0.015128991,0.777490894,0.807712261,0,34.36815259
2,275,-3.223272727,0.03982451,0.038299261,3.391517893,0.011343685,0.807712261,0.836856524,0,34.36815259
1.1,274.1,-4.689091572,0.009195035,0.009111257,3.764353779,0.009725684,0.836856524,0.86519043,0,34.36815259
0.5,273.5,-5.67166362,0.003442134,0.003430326,4.036952095,0.008772427,0.86519043,0.892892792,0,34.36815259
1.5,274.5,-4.036429872,0.01766041,0.017353932,3.593536537,0.010415455,0.892892792,0.920875248,0,34.36815259
2.9,275.9,-1.767017035,0.170841845,0.145913682,3.057689,0.013217586,0.920875248,0.948932933,0,34.36815259
2.4,275.4,-2.574872912,0.076163502,0.070773169,3.238600994,0.012142775,0.948932933,0.976567736,0,34.36815259
0.9,273.9,-5.016137276,0.006630088,0.006586419,3.852979569,0.009397417,0.976567736,1.003471964,0.146420289,34.51457288
0.9,273.9,-5.016137276,0.006630088,0.006586419,3.852979569,0.009397417,0.857051675,0.885073785,0,34.51457288
3.6,276.6,-0.640925524,0.526804628,0.345037353,2.82224784,0.014876347,0.885073785,0.913678563,0,34.51457288
8.4,281.4,6.929921819,1022.414044,0.999022878,1.646807988,0.032937386,0.913678563,0.937432585,0,34.51457288
10.9,283.9,10.77168017,47652.01373,0.999979015,1.252927768,0.049300818,0.937432585,0.952609563,0,34.51457288
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.952609563,0.962275185,0,34.51457288
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.962275185,0.963383824,0,34.51457288
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.963383824,0.962990362,0,34.51457288
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.962990362,0.966741532,0,34.51457288
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.966741532,0.974504352,0,34.51457288
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.974504352,0.989187325,0,34.51457288
8.7,281.7,7.394533191,1627.065218,0.999385774,1.593256415,0.03458383,0.989187325,1.00972123,1.009717797,35.52429068
7.7,280.7,5.841966512,344.4560521,0.997105276,1.779355202,0.029382166,3.43284E-06,0.051524041,0,35.52429068
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.051524041,0.099229505,0,35.52429068
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.099229505,0.145340378,0,35.52429068
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.145340378,0.189968968,0,35.52429068
5.7,278.7,2.703408683,14.93053856,0.937227483,2.224587431,0.021133977,0.189968968,0.232517356,0,35.52429068
6.4,279.4,3.807015032,45.01586721,0.978268366,2.056582556,0.023730133,0.232517356,0.275293122,0,35.52429068
6.1,279.1,3.334718739,28.07048697,0.965600851,2.126869847,0.022582178,0.275293122,0.316637181,0,35.52429068
4.4,277.4,0.639077145,1.89473151,0.654544818,2.57656361,0.017016022,0.316637181,0.35476681,0,35.52429068
3,276,-1.605797101,0.200729489,0.167172949,3.022813395,0.01344321,0.35476681,0.390393912,0,35.52429068
2.5,275.5,-2.413067151,0.08954024,0.082181673,3.201528476,0.012350812,0.390393912,0.424900177,0,35.52429068
3.3,276.3,-1.122837495,0.325355289,0.245485337,2.920700714,0.014142413,0.424900177,0.459948402,0,35.52429068
6.4,279.4,3.807015032,45.01586721,0.978268366,2.056582556,0.023730133,0.459948402,0.49739073,0,35.52429068
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.49739073,0.534342523,0,35.52429068
7.7,280.7,5.841966512,344.4560521,0.997105276,1.779355202,0.029382166,0.534342523,0.5703915,0,35.52429068
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.5703915,0.605376492,0,35.52429068
8.3,281.3,6.774831141,875.5315093,0.99885914,1.665081645,0.032405429,0.605376492,0.639166249,0,35.52429068
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.639166249,0.670826546,0,35.52429068
10.5,283.5,10.16155203,25888.44549,0.999961374,1.308519026,0.046241864,0.670826546,0.699643231,0,35.52429068
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.699643231,0.7232043,0,35.52429068
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.7232043,0.741579629,0,35.52429068
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.741579629,0.758733142,0,35.52429068
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.758733142,0.777365062,0,35.52429068
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.777365062,0.797250131,0,35.52429068
10.7,283.7,10.46683116,35130.71717,0.999971536,1.280402143,0.047747928,0.797250131,0.81977754,0,35.52429068
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.81977754,0.843509347,0,35.52429068
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.843509347,0.867281351,0,35.52429068
9.1,282.1,8.012477845,3018.386949,0.999668807,1.524720097,0.036901862,0.867281351,0.891099888,0,35.52429068
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.891099888,0.914749681,0,35.52429068
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.914749681,0.938038676,0,35.52429068
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.938038676,0.96054856,0,35.52429068
8.3,281.3,6.774831141,875.5315093,0.99885914,1.665081645,0.032405429,0.96054856,0.983013301,0,35.52429068
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.983013301,1.005223703,1.004502998,36.52879368
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.000720706,0.053001445,0,36.52879368
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.053001445,0.102753254,0,36.52879368
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.102753254,0.150455188,0,36.52879368
7.5,280.5,5.530124777,252.1753748,0.996050169,1.819278125,0.028435795,0.150455188,0.197241145,0,36.52879368
6.8,279.8,4.435167977,84.36629531,0.988285775,1.966686529,0.025347832,0.197241145,0.241529076,0,36.52879368
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.241529076,0.285464158,0,36.52879368
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.285464158,0.329214353,0,36.52879368
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.329214353,0.372607968,0,36.52879368
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.372607968,0.414964199,0,36.52879368
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.414964199,0.454896364,0,36.52879368
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.454896364,0.490244715,0,36.52879368
14.6,287.6,16.3349096,12421129.8,0.999999919,0.843359403,0.088411672,0.490244715,0.520123881,0,36.52879368
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.520123881,0.549402433,0,36.52879368
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.549402433,0.578259073,0,36.52879368
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.578259073,0.604758236,0,36.52879368
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.604758236,0.631009306,0,36.52879368
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.631009306,0.655847517,0,36.52879368
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.655847517,0.678335281,0,36.52879368
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.678335281,0.695376288,0,36.52879368
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.695376288,0.713919058,0,36.52879368
13.7,286.7,14.99490757,3252412.442,0.999999693,0.927728835,0.076809016,0.713919058,0.72972672,0,36.52879368
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.72972672,0.742792634,0,36.52879368
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.742792634,0.756982812,0,36.52879368
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.756982812,0.772642789,0,36.52879368
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.772642789,0.790846825,0,36.52879368
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.790846825,0.812764965,0,36.52879368
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.812764965,0.833612158,0,36.52879368
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.833612158,0.853089617,0,36.52879368
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.853089617,0.870047462,0,36.52879368
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.870047462,0.887716706,0,36.52879368
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.887716706,0.903275888,0,36.52879368
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.903275888,0.907129388,0,36.52879368
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.907129388,0.90495114,0,36.52879368
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.90495114,0.896291957,0,36.52879368
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.896291957,0.89791567,0,36.52879368
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.89791567,0.907006674,0,36.52879368
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.907006674,0.920661676,0,36.52879368
10.7,283.7,10.46683116,35130.71717,0.999971536,1.280402143,0.047747928,0.920661676,0.937434907,0,36.52879368
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.937434907,0.954579337,0,36.52879368
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.954579337,0.972070821,0,36.52879368
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.972070821,0.989540038,0,36.52879368
9.3,282.3,8.320793482,4108.418672,0.999756657,1.491635264,0.038115878,0.989540038,1.008317702,1.008245892,37.53703957
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,7.18099E-05,0.054497124,0,37.53703957
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.054497124,0.10656507,0,37.53703957
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.10656507,0.156680667,0,37.53703957
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.156680667,0.204407599,0,37.53703957
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.204407599,0.248348227,0,37.53703957
7.7,280.7,5.841966512,344.4560521,0.997105276,1.779355202,0.029382166,0.248348227,0.292678085,0,37.53703957
7.7,280.7,5.841966512,344.4560521,0.997105276,1.779355202,0.029382166,0.292678085,0.335724384,0,37.53703957
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.335724384,0.377102683,0,37.53703957
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.377102683,0.418311231,0,37.53703957
9,282,7.858156028,2586.746089,0.999613563,1.541554679,0.036308807,0.418311231,0.458363338,0,37.53703957
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.458363338,0.496698244,0,37.53703957
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.496698244,0.533828223,0,37.53703957
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.533828223,0.569318811,0,37.53703957
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.569318811,0.602600704,0,37.53703957
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.602600704,0.631460307,0,37.53703957
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.631460307,0.65414318,0,37.53703957
13.9,286.9,15.29341234,4383737.981,0.999999772,0.908231887,0.079254244,0.65414318,0.673503464,0,37.53703957
14.1,287.1,15.59150122,5906129.212,0.999999831,0.889170994,0.081773746,0.673503464,0.690437587,0,37.53703957
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.690437587,0.706542488,0,37.53703957
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.706542488,0.726434246,0,37.53703957
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.726434246,0.747398985,0,37.53703957
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.747398985,0.768941701,0,37.53703957
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.768941701,0.790676768,0,37.53703957
10.9,283.9,10.77168017,47652.01373,0.999979015,1.252927768,0.049300818,0.790676768,0.812913473,0,37.53703957
10.9,283.9,10.77168017,47652.01373,0.999979015,1.252927768,0.049300818,0.812913473,0.834080475,0,37.53703957
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.834080475,0.857224118,0,37.53703957
8.4,281.4,6.929921819,1022.414044,0.999022878,1.646807988,0.032937386,0.857224118,0.882807312,0,37.53703957
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.882807312,0.90716491,0,37.53703957
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.90716491,0.933172624,0,37.53703957
7.7,280.7,5.841966512,344.4560521,0.997105276,1.779355202,0.029382166,0.933172624,0.957673593,0,37.53703957
8.2,281.2,6.619630156,749.6677861,0.998667853,1.683571287,0.031881693,0.957673593,0.980451413,0,37.53703957
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.980451413,1.001015063,0.998117401,38.53515697
9.7,282.7,8.936116024,7601.615155,0.999868466,1.427736686,0.040659456,0.002897663,0.059668878,0,38.53515697
9.8,282.8,9.089674682,8863.302189,0.999887188,1.412221739,0.041320263,0.059668878,0.114417808,0,38.53515697
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.114417808,0.167564106,0,38.53515697
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.167564106,0.218116173,0,38.53515697
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.218116173,0.266995918,0,38.53515697
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.266995918,0.314155105,0,38.53515697
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.314155105,0.359412241,0,38.53515697
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.359412241,0.400878975,0,38.53515697
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.400878975,0.440488754,0,38.53515697
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.440488754,0.479358153,0,38.53515697
8.3,281.3,6.774831141,875.5315093,0.99885914,1.665081645,0.032405429,0.479358153,0.51716613,0,38.53515697
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.51716613,0.553753568,0,38.53515697
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.553753568,0.58923819,0,38.53515697
7.3,280.3,5.217838031,184.5347939,0.994610175,1.860155687,0.027518621,0.58923819,0.623735253,0,38.53515697
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.623735253,0.657275958,0,38.53515697
7.1,280.1,4.90510532,134.977125,0.992645822,1.902012085,0.026629782,0.657275958,0.689985552,0,38.53515697
6.9,279.9,4.591925688,98.68428242,0.989968328,1.944872164,0.025768443,0.689985552,0.721908952,0,38.53515697
